,rank-title,rank-sub,Price(₹),color-count,selling_proposition,discount,Product_Title
1022,Unranked(New),General-Home-Textile,499.7,4.0,300,36.0,"1pc STAYCOZY Letter Phrase Decor Snowy Fleece Pillowcase, North American Style, Embroidery Craft, Suitable For Beach Chair, Sofa, Wedding Room, Decorative Packaging"
1023,Unranked(New),General-Home-Textile,218.49999999999997,4.0,1200,0.0,"10 Pack Gold Satin Table Runner 12x108 Inches Long, Silk And Smooth Fabric Table Runner For Wedding, Parties, Banquets, Events Decoration"
1024,Unranked(New),General-Home-Textile,551.0,4.0,200,0.0,"Rectangle Tablecloth, Elastic Fitted Flannel Backed Vinyl Tablecloths Waterproof Wipeable Table Covers For Indoor, Outdoor, Picnic And Camping"
1025,Unranked(New),General-Home-Textile,748.6,4.0,200,25.0,1pc Dice Shaped Decorative Pillow For Personalized Sofa And Bay Window Decoration
1026,Unranked(New),General-Home-Textile,304.0,4.0,300,0.0,"1pc Striped Pattern Towel, Modern Microfiber Towel For Bathroom, Gym, Hotel"
1027,Unranked(New),General-Home-Textile,290.7,5.0,100,38.0,"1pc Heart Shaped Area Rug, Plush Carpet For Living Room & Bedroom, Home Decor Valentine's Day Decor"
1028,Unranked(New),General-Home-Textile,380.0,9.0,300,0.0,"Pom Pom Decor Single Panel Sheer Curtain, Romantic White Curtain For Home Decor"
1029,Unranked(New),General-Home-Textile,1627.35,4.0,0,28.0,"Shark Blanket Hoodie  Adult & Kid, Shark  Costume, Shark Blanket Wearable, Cozy Shark Pajamas Snuggie"
1030,#3 Best Sellers,in Kitchen Table Runners,294.5,9.0,0,0.0,"1pc Cheese Cloth Tablecloth, Bohemian Gauze Table Runner, Sheer Transparent Table Skirt, Suitable For Baby Shower, Wedding, Bride, Birthday Party, Dining Table Decoration"
1031,#7 Best Sellers,in Runner Rugs,1493.4,4.0,0,18.0,"1pc Vintage  Style Hallway Carpet, Blue Bohemian Polyester Rectangle Printed Rug, Machine Washable & Easy To Clean, Suitable For Hallway, Kitchen, Bedside, Laundry Room, Bedroom, Living Room Home Decor"
1032,Unranked(New),General-Home-Textile,313.5,4.0,900,0.0,1pc Geometric Flower Pattern Tapestry
1033,#1 Best Sellers,in Window Stickers,159.6,4.0,0,20.0,"Colorful Daisy Flowers Sunlight Electrostatic Glass Sticker, Self-Adhesive Decoration For Windows, Shop Windows And Walls"
1034,Unranked(New),General-Home-Textile,484.49999999999994,6.0,100,25.0,"1pc Plush Heart Shaped Throw Pillow, Perfect For Living Room And Bedroom Decoration"
1035,Unranked(New),General-Home-Textile,579.5,4.0,200,0.0,"1pc Striped Pattern Cushion Cover, Modern Polyester Throw Pillow Case For Home Sofa, Pillow Insert Not Include"
1036,Unranked(New),General-Home-Textile,1216.0,4.0,60,0.0,1PC Rugs For Living Room Black Fluffy Furry Shaggy Fuzzy Area Rug Carpets For Bedroom Shag Plush Soft Large  Kids Home Decor Aesthetic
1037,#5 Best Sellers,in Decorative & Throw Pillows,358.15,4.0,0,55.0,Sunflower Pillow Living Room Sofa Decoration Cushion Bed Headrest Seat Cushion Plush Tatami Bay Window Pillow
1038,Unranked(New),General-Home-Textile,2564.0499999999997,4.0,0,43.0,Boho Washable Bordered Area Rug Non Slip Stain Resistant Hallway Runner Rug Thin Easy To Clran Floor Cover Home Decor Carpet For Living Room Bedroom Kitchen Laundry Bathroom
1039,Unranked(New),General-Home-Textile,1060.2,4.0,30,10.0,"1pc Personalized Beach Towel, 80*160cm Seahorse Starfish Shark Mermaid Dinosaur Customized Beach Towel, Absorbent Beach Towel, Large Summer Beach Blanket, Gift For Beach Pool Party, Beach Essentials"
1040,Unranked(New),General-Home-Textile,8549.05,4.0,100,18.0,"Extra Large 8x10 Feet Fluffy Area Rug,  Modern Indoor Living Room Bedroom Home Colorful Rugs, Shaggy Plush Faux Carpets Decor"
1041,Unranked(New),General-Home-Textile,376.2,4.0,100,18.0,"1pc/4pcs/6pcs Gold-Stamped Geometric Chair Cover, High Elasticity Dustproof Dining Chair Cover, Suitable For Restaurant, Hotel, Black, White"
1042,Unranked(New),General-Home-Textile,446.5,11.0,200,0.0,"1pc Embossed Velvet Cushion Cover, Dark Green"
1043,Unranked(New),General-Home-Textile,271.7,4.0,200,52.0,2pcs Comfortable Heart Pattern Pillowcase & Decorative Pillow Cover For Bed
1044,Unranked(New),General-Home-Textile,304.0,4.0,300,0.0,"Exquisite Water-Soluble Hollow Out Lace Edge, Waterproof Fabric, Easy To Clean, Table Runner For Kitchen Dining Table, Home Decoration, Family Gathering, Festival Decoration, Outdoor Furniture Party Wedding Decorations, 1pc, Various Sizes"
1045,Unranked(New),General-Home-Textile,499.7,4.0,300,36.0,"1pc STAYCOZY Letter Phrase Decor Snowy Fleece Pillowcase, North American Style, Embroidery Craft, Suitable For Beach Chair, Sofa, Wedding Room, Decorative Packaging"
1046,Unranked(New),General-Home-Textile,218.49999999999997,4.0,1200,0.0,"10 Pack Gold Satin Table Runner 12x108 Inches Long, Silk And Smooth Fabric Table Runner For Wedding, Parties, Banquets, Events Decoration"
1047,Unranked(New),General-Home-Textile,290.7,5.0,100,38.0,"1pc Heart Shaped Area Rug, Plush Carpet For Living Room & Bedroom, Home Decor Valentine's Day Decor"
1048,Unranked(New),General-Home-Textile,380.0,9.0,300,0.0,"Pom Pom Decor Single Panel Sheer Curtain, Romantic White Curtain For Home Decor"
1049,Unranked(New),General-Home-Textile,1276.8,4.0,50,30.0,3pcs Pink Double-Layered Spliced Duvet Cover Set
1050,#10 Best Sellers,in Kids' Bath Towels,665.0,4.0,0,18.0,"1pc Girl's Long Bathrobe With Gold Letter Printing, 3/4 Sleeves, Thin Morning Robe, Flower Girl Sleepwear, Nightgown, Wedding Party Dress"
1051,#2 Best Sellers,in Bath Mats,551.0,5.0,0,0.0,1pc Modern Style Polyester Fiber Rectangle Shaped Absorbent Floor Mat With Leaf Pattern Suitable For Living Room Home Use
1052,Unranked(New),General-Home-Textile,228.0,4.0,100,0.0,"1pc Flower Embroidery Table Runner, White Lace Table Decoration For Wedding, Home Decor"
1053,Unranked(New),General-Home-Textile,504.45,4.0,400,10.0,1pc Pink Blackout Curtain With Gold Lightning Pattern
1054,Unranked(New),General-Home-Textile,304.0,4.0,80,0.0,"1pc Bow Decor Hair Drying Cap, Khaki Polyester Absorbent Hair Towel, For Bathroom"
1055,Unranked(New),General-Home-Textile,304.0,13.0,600,0.0,1pc Solid Table Runner
1056,Unranked(New),General-Home-Textile,1539.0,5.0,100,0.0,"2/3pcs Three-Piece Quilt Cover Set, Chemical Fiber Sanding Process, Geometric Elements, Plant And Flower Style Pattern, 1 Quilt Cover + 1/2 Pillowcases"
1057,Unranked(New),General-Home-Textile,923.4000000000001,4.0,100,10.0,"1pc Pink Tulle Table Skirt For Wedding Birthday Party Decoration, Reusable"
1058,Unranked(New),General-Home-Textile,332.5,4.0,400,0.0,1PC Printed Stretch Chair Cover Restaurant Kitchen Removable Chair Protective Cover Spandex Home Decorative Chair Cushion Cover
1059,Unranked(New),General-Home-Textile,598.5,4.0,200,0.0,"Shiny Silver Thread Decor Curtain For Bedroom Living Room Divider, With Tassel, Suitable For Home, Wedding, Party Decoration"
1060,Unranked(New),General-Home-Textile,731.5,4.0,200,0.0,"2pcs Sheer Curtain Voile Window Treatment Rod Pocket Curtain Panels For Bedroom,Living Room And Kitchen Home Decor"
1061,#5 Best Sellers,in Customized Throws,684.0,13.0,0,0.0,"1pc Custom Photo Blanket, Personalized Blanket With Photo And Text, Blanket Photo Collage, Custom Dog Blanket, Personalized Dog Blankets, Personalized Throws Blanket, Dog Picture Blanket, Collage Blanket, Best Friend Photo Blanket, Cozy Blanket, Family Photo Gift, Wedding Gift, Birthday Gifts, Mother's Day Gift, Father's Day Gift, Gift For Mom/Dad, Gift For Friend, Gift For Her"
1062,Unranked(New),General-Home-Textile,285.0,4.0,100,0.0,1pc Funny Quotes Throw Pillow Covers Home Bedroom Decor Words Standard Pillow Cases Cushion Covers Short Plush Decor 18x18 Inch
1063,#1 Best Sellers,in Kitchen Table Skirts,316.35,4.0,0,10.0,"1pc Straw Color Grass Table Skirt,Hawaiian Table Skirt With Flower Decoration, Summer Hawaiian Theme Party Supplies For Tropical Hawaiian Luau Birthday Wedding Party Decoration Supplies Available In 2 Sizes (100*60cm/200*60cm)"
1064,Unranked(New),General-Home-Textile,1652.9999999999998,5.0,60,25.0,Plain Tufted Duvet Cover Set Without Filler
1065,Unranked(New),General-Home-Textile,912.0,4.0,0,0.0,"1pc Bohemian Style Decorative Pillow Cover (No Pillow Core Included), Featuring Geometric Stripes Fluffy Coral Fleece Craft And Velvet Back Cushion Case, Suitable For Living Room Sofa And Bedroom All Seasons"
1066,#2 Best Sellers,in Patio & Outdoor Furniture Covers,522.5,4.0,0,0.0,"1PC Stretch Sofa Seat Cushion Cover, Fitted Sofa Couch Cushion Covers, Replacement For Individual Cushion Checks Jacquard Sofa Seat Protector Seat Cover For Livingroom & Outdoor Chair Cushion Furniture"
1067,Unranked(New),General-Home-Textile,864.5,4.0,300,0.0,1pc Plush Winter Sofa Cushion Cover Solid Color Simple Anti-slip Sofa Seat Cover
1068,#9 Best Sellers,in Trending Rugs & Mats for Spring or Summer,513.0,4.0,0,0.0,"1pc Blue Ombre Graffiti Geometric Blocks Design Living Room Carpet, Modern & Minimalist Thick Decorative Rug, Indoor Entrance Water Absorption Anti-Slip Floor Mat, Anti-Fatigue Foam Mat, Suitable For Living Room Bedroom Bathroom Decoration, Multiple Styles Available"
1069,Unranked(New),General-Home-Textile,921.4999999999999,4.0,10,0.0,"4pcs, Stitch Happy Play Pattern Is Very Soft To The Touch 17.7 ""X17.7"" Single Sided Print Pillow Case Without Pillow Core Suitable For Sofa Bed, Decor Pillow Case Room Decor Office Decor Home Decor Car Decor"
1070,#1 Best Sellers,in Oversleeves,91.2,4.0,0,40.0,Unisex Arm Guard Sleeve Warmer Women Men Sports Sleeves Sun UV Protection Hand Cover Support Running Fishing Cycling Ski
1071,Unranked(New),General-Home-Textile,1225.5,4.0,70,0.0,"1pc Pink American Flag Printed Rectangle Tapestry, 160gsm Thick Flannel Fabric, Free Installation Kit, Washable, For Living Room/Bedroom Decoration"
1072,Unranked(New),General-Home-Textile,4180.95,12.0,40,74.0,"Lightweight Soft Quilt Bedding Set For All Seasons, 2/3Pcs, 1 Quilt And 1/2 Pillow Shams, Bedspreads & Coverlets, Corduroy Pattern Quilt Set"
1073,Unranked(New),General-Home-Textile,332.5,4.0,400,0.0,"2pcs Pink Polyester Fiber Removable Office Chair Cover, Modern Simple Style, Suitable For Home Office Study"
1074,Unranked(New),General-Home-Textile,788.5000000000001,4.0,100,0.0,"12pcs Restaurant Quality Square Shaped Cloth Napkins, Blue, 43x43cm, Wedding, Party, Hotel Supplies"
1075,Unranked(New),General-Home-Textile,266.0,7.0,500,0.0,"Coral Fleece Soft Comfortable Absorbent Checkered Printed Household Adult Couples Towel Wrap For Hair Drying, Hand Wiping, Face Washing, Bathing, Or As Air-Conditioning Shawl, Sofa Cover, Beach Towel, Swimming Towel, Etc. Size Option: 34*75cm Hand Towel 1pc Or 40*80cm Large Towel 1pc Or 70*140cm Bath Towel 1pc Or 90*170cm Large Bath Towel 1pc"
1076,Unranked(New),General-Home-Textile,1553.2500000000002,7.0,50,25.0,"3pcs/set Beige Duvet Cover Set (1pc Comforter Cover & 2pcs Pillowcase), Modernist Fabric Bedding Set For Home"
1077,#7 Best Sellers,in Couch Cover,1510.5,4.0,0,0.0,1pc Two Tone Waterproof Sofa Towel
1078,Unranked(New),General-Home-Textile,921.4999999999999,4.0,1600,0.0,1pc Solid Color Rectangle Tablecloth
1079,Unranked(New),General-Home-Textile,1019.35,4.0,0,45.0,"Girls' Style Rainbow Polka Dots Classroom Area Rug, Suitable For Indoor Study, Bedroom Education, Game Mat"
1080,Unranked(New),General-Home-Textile,551.0,4.0,80,0.0,"1pc Random Color Sheet Clip, Black Nylon Non-marking Bed Sheet Fixer, For Bedding"
1081,Unranked(New),General-Home-Textile,807.5,4.0,500,0.0,Ruffle Decor Single Panel Sheer Curtain
1082,#2 Best Sellers,in Blankets,608.0,6.0,0,0.0,"1pc Solid Color Butterfly Shaped All Season Blanket, Modern Style Polyester Three-Dimensional Jacquard Bedspread As Bed Sheet (Pillowcase Not Included)"
1083,Unranked(New),General-Home-Textile,632.7,9.0,90,61.0,"3pcs Premium Dusty Pink Silky Satin Duvet Cover Bedding Set, Soft Breatheable Wrink-Free Better For Sleep, Luxury Hotel Style, Gift For Mom Dad Friend, Quilt Comforter Duvet Cover*1 Pillowcase*2"
1084,Unranked(New),General-Home-Textile,538.65,4.0,300,10.0,"1pc Clear Shower Curtain, Thicken Buttonhole Partition Curtain For Bathroom"
1085,Unranked(New),General-Home-Textile,370.5,4.0,200,0.0,"1/4/6/8/12pcs Plastic Table Mat, Square Gold Placemat, Nordic Style Solid Color Table Decoration, Coffee Table Protector, Household Plate Coaster, Dining Table Decoration, Room Decoration"
1086,Unranked(New),General-Home-Textile,237.5,8.0,1100,0.0,"Jacquard Chair Cover Chair Seat Cushion Cover Dining Table Chair Slipcover, 1pc"
1087,Unranked(New),General-Home-Textile,560.5,4.0,100,0.0,1pc Marble Print Kitchen Rug
1088,#7 Best Sellers,in Kitchen Tablecloth,332.5,4.0,0,0.0,"1pc, 90*180cm Cheesecloth Bohemian Polyester Table Runners,Pleated Atmospheric Table Runner,Solid Color Table Cover,Holiday Desktop Decoration Fabric Table Runner,Home Decoration,Dining Table Decor,Room Decor,Wedding Decor"
1089,Unranked(New),General-Home-Textile,940.5,4.0,1500,0.0,2024 New DeramHy Home 1 Piece Nightmare Before Christmas Bath Mat: Ultra-Soft & Absorbent Skull Rug With Non-Slip Backing - Unique Red & Black Halloween Decor For Bathroom  - Washable & Perfect Gothic Gift  (Halloween & Christmas Special)
1090,Unranked(New),General-Home-Textile,1303.4,8.0,200,30.0,"3pcs Satin Duvet Cover Set, Imitation Silk Bedding Set, Solid Color Quilt Cover Set (1pc Duvet Cover And 2pcs Pillowcases)"
1091,#5 Best Sellers,in Kids' Bath Towels,817.0,4.0,0,0.0,Mermaid Pattern Children Bath Towel
1092,Unranked(New),General-Home-Textile,436.99999999999994,6.0,100,22.0,"1pc Dark Grey Throw Blanket for Couch,Soft Fuzzy Fluffy Blanket for Bed and Sofa"
1093,Unranked(New),General-Home-Textile,617.5,4.0,500,0.0,"1pc Irregular Shaped Faux Cashmere Carpet Floor Mat Soft & Non-slip, Hand Washable For All Seasons, Indoor Use"
1094,Unranked(New),General-Home-Textile,323.0,4.0,100,0.0,"1pc Fish Tank Printed Tapestry, Modern Polyester Square Wall Hanging For Room Living Room Bedroom Decoration"
1095,Unranked(New),General-Home-Textile,303.05,4.0,30,24.0,"5/10/20pcs Gray And White Extra Wide Striped Cleaning Towel Set, Super Soft & Quick Drying, 30x30cm"
1096,#2 Best Sellers,in Table Runners,332.5,4.0,0,0.0,"1pc Bohemian Style Tablecloth Table Banner, Transparent Thin Gauze Table Runner For Baby Shower, Wedding, Bridal Shower, Birthday Party Table Decoration"
1097,Unranked(New),General-Home-Textile,902.5,4.0,10,0.0,"1pc 3D Simulation Car Wheel Tire Round Carpet, Cartoon Funny Decorative Mat, Thickened Velvet Point Plastic Bottom Irregular Carpet, Shaggy Anti-Slip Bedside Decoration Blanket, Suitable For Living Room, Bedroom, Kitchen, Bathroom, Laundry Room, Hallway, Entrance, Game Room, Boy Game Room Decoration Carpet, Home Decor"
1098,Unranked(New),General-Home-Textile,480.7,13.0,80,45.0,1 Panel Teal Blackout Curtain 63 84 Inch Length Thermal Insulated Blackout Curtain Drape For Bedroom.
1099,#5 Best Sellers,in Neck & Cervical Pillows,1282.5,4.0,0,7.0,"1pc Travel Pillow Pure Memory Foam Neck Pillow, Comfortable & Breathable Cover, Machine Washable, Airplane Travel Kit With Luxury Bag"
1100,Unranked(New),General-Home-Textile,1230.25,4.0,200,22.0,"3pcs/set, Brushed Super Soft Pastoral Style Printed Korean Style Breathable Quilt Cover Set (1 Quilt Cover + 2 Pillowcases), Multiple Sizes Available, Without Filler"
1101,#1 Best Sellers,in Rugs & Carpets,408.5,5.0,0,0.0,"1pc Simple Style Polyester Rectangular U-Shaped Absorbent Rug With Leaf Pattern For Bathroom, Toilet, Living Room"
1102,Unranked(New),General-Home-Textile,769.5,4.0,20,0.0,"1pc Black And Grey Texture Letter Pattern Laundry Room Carpet, Modern Style Polyester Rectangle-Shaped Water-Absorbent Anti-Slip Rug Suitable For Bathroom, Balcony And Laundry Room"
1103,Unranked(New),General-Home-Textile,1363.25,8.0,40,30.0,"3pcs/set Rose Embroidery Duvet Cover Set With 1 Duvet Cover And 2 Pillowcases, No Filling"
1104,Unranked(New),General-Home-Textile,889.1999999999999,4.0,200,22.0,Flower Design Rug
1105,#10 Best Sellers,in Mattresses,3166.35,4.0,0,52.0,"Mattress Topper, Gel Memory Foam Mattress Topper For Pressure Relief, CertiPUR-US Certified, Blue"
1106,Unranked(New),General-Home-Textile,1516.2,13.0,100,30.0,"3pcs/set Chevron Design Duvet Cover Set Without Filler, Modern Polyester Bedding Set For Home"
1107,Unranked(New),General-Home-Textile,1149.5,4.0,900,0.0,"1pc Abstract Line Pattern Shower Curtain With Face, Butterfly And 5 Female Figure Design, Comes With 12 Hooks, Waterproof Bathroom Decor, 72*72in"
1108,#3 Best Sellers,in Duvet Covers,1349.0,4.0,0,0.0,"1pc Floral Pattern Comfortable Polyester Duvet Cover, Suitable For All Seasons"
1109,Unranked(New),General-Home-Textile,221.35,16.0,500,25.0,"1pc Stripe Pattern Camel Cushion Cover Without Filler, Modern Stretchy Throw Pillow Cover For Household"
1110,Unranked(New),General-Home-Textile,370.5,4.0,300,0.0,1pc 3d Floral Pattern Digital Printed Shower Curtain Or Floor Mat
1111,Unranked(New),General-Home-Textile,256.5,4.0,300,0.0,Easy To Clean 1pc White Square Tablecloth Set
1112,Unranked(New),General-Home-Textile,218.49999999999997,4.0,200,0.0,"1pc Gongdian Fabric Colorful Embroidery Hollow Out Design Bird & Flower Printed Anti-Hot Stain Resistant Table Runner, Dustproof Table Cloth, Home Decoration, For Festival Party Wedding Indoor Or Outdoor Use"
1113,Unranked(New),General-Home-Textile,1738.5,5.0,100,0.0,"3pcs/Set Comfortable Solid Satin Duvet Cover And Pillowcase Bedding Set, Suitable For Bedroom And Guest Room (1*Duvet Cover, 2*Pillowcases, Without Comforter)"
1114,Unranked(New),General-Home-Textile,1225.5,4.0,200,0.0,"Cute Fruit Cherry Shaped Anti-Slip, Machine Washable Bathroom Mat For Kids' Washroom Or Household Decor Rug"
1115,Unranked(New),General-Home-Textile,256.5,4.0,100,0.0,"Soft Coral Fleece Quick-Dry Absorbent Hair Drying & Hand Towel For Home Use, Adult Unisex Couple Bath/Hand/Face Towel, 1pc Bath Towel Or 1pc 90*170cm Oversized Bath Towel"
1116,Unranked(New),General-Home-Textile,190.0,4.0,300,0.0,"1pc & Linen Vintage Tassel Table Runner, For Coffee Table, Drawer Cabinet, Tv Stand, Dining Table Decoration, Home Party And Festival Decoration, Various Sizes Available"
1117,Unranked(New),General-Home-Textile,489.25000000000006,5.0,200,30.0,"4pcs Gold Daisy Flower English Letter Print Pillowcase Without Core, Romantic Square Pillowcase, Suitable For Living Room Bed Room Sofa Decoration, Proposal Anniversary Gift Pillowcase"
1118,Unranked(New),General-Home-Textile,494.0,4.0,700,0.0,1pc Geometric Pattern Stretchy Chair Slipcover
1119,Unranked(New),General-Home-Textile,1094.3999999999999,6.0,100,10.0,"Solid Color Fuzzy Rug, Khaki Plush Acrylic Floor Mat For Bedroom"
1120,Unranked(New),General-Home-Textile,1311.0,4.0,0,0.0,"New Color-Provence High Elasticity Sofa Cover Set, Including 1 Sofa Cover And 1 Pillowcase (No Pillow Core), Irregular Pattern, Modern Simple Fashionable Flower Styles, Suitable For Single Seater, Double Seater And Three Seater Sofas"
1121,Unranked(New),General-Home-Textile,433.2,4.0,100,20.0,1pc Velvet Gold-colored Patchwork Khaki Cushion
